"File","Nested","ContainerJar","Loader","ModIds","DisplayName","Version","Authors","Credits","LicenseDeclared","LicenseNormalized","LicenseCategory","Homepage","IssueTracker","BundledLicenseFiles","LicenseFileCount","RootLicenseFiles","ComponentLicenseFiles","AmbiguousLicenseFiles","SplitLicenseHint","SniffedLicenseFiles","Sha1","PackVersion","ModrinthProjectId","ModrinthSlug","ModrinthTitle","ModrinthLicenseId","ModrinthLicenseName","ModrinthLicenseUrl","ModrinthLicenseCategory","ModrinthUrl","LicenseAgreement"
"sound-physics-remastered-neoforge-1.21.1-1.5.1.jar","False","","NeoForge","sound_physics_remastered, neoforge, minecraft, cloth_config, voicechat","Sound Physics Remastered","1.21.1-1.5.1","Sonic Ether, vlad2305m, Max Henkel","Sonic Ether, vlad2305m","GPL","GPL","Strong copyleft","https://www.curseforge.com/minecraft/mc-mods/sound-physics-remastered","https://github.com/henkelmax/sound-physics-remastered/issues","","0","","","","False","","a5ac35ccb902231047709530a5708fb71dc3e3b5","v0.0.1-Alpha","qyVF9oeo","sound-physics-remastered","Sound Physics Remastered","GPL-3.0-only","GNU General Public License v3.0 only","","Strong copyleft","https://modrinth.com/mod/sound-physics-remastered","Match"
"spark-1.10.124-neoforge.jar","False","","NeoForge","spark, neoforge","spark","1.10.124","Luck","","GPLv3","GPL","Strong copyleft","","","","0","","","","False","","9430cc2ab64ff89d698be593769fb9f9ee4efae6","v0.0.1-Alpha","l6YH9Als","spark","spark","GPL-3.0-only","GNU General Public License v3.0 only","https://github.com/lucko/spark/blob/master/LICENSE.txt","Strong copyleft","https://modrinth.com/mod/spark","Match"
"Sparkweave-NeoForge-0.510.0.jar","False","","NeoForge","sparkweave","Sparkweave Engine","0.510.0","Up","","https://github.com/Up-Mods/Sparkweave/blob/HEAD/LICENSE.md","https://github.com/Up-Mods/Sparkweave/blob/HEAD/LICENSE.md","Custom (URL)","https://www.curseforge.com/projects/911456","https://github.com/Up-Mods/Sparkweave/issues","LICENSE_sparkweave.md","1","LICENSE_sparkweave.md","","","False","","012d4308400c2c467374c5b36b86bb0c55582496","v0.0.1-Alpha","nf68xfAw","sparkweave","Sparkweave Engine","LicenseRef-All-Rights-Reserved","","","ARR - check terms","https://modrinth.com/mod/sparkweave","MISMATCH"
"SpectralDecorations-1.9.0-1.21.1-neo.jar","False","","NeoForge","spectral_decorations, neoforge, minecraft, spectrum","Spectral Decorations","1.9.0-1.21.1-neo","Brothers_trouble, Garbage Data, Detrilogue , DaFuqs","","lGPL3","LGPL","Weak copyleft","https://github.com/DaFuqs/SpectralDecorations","https://github.com/DaFuqs/SpectralDecorations/issues","LICENSE_SpectralDecorations","1","LICENSE_SpectralDecorations","","","False","","11e5413d33730f20375afe01dba791a510defc14","v0.0.1-Alpha","OtSTiI0D","spectral-decorations","Spectral Decorations","LGPL-3.0-or-later","GNU Lesser General Public License v3.0 or later","","Weak copyleft","https://modrinth.com/mod/spectral-decorations","Match"
"spectrum-1.11.8-1.21.1-neo.jar","False","","NeoForge","spectrum, neoforge, minecraft, revelationary, modonomicon, curios, malum, pastel","Spectrum","1.11.8-1.21.1-neo","DaFuqs, Azzyypaaras, Noaaan, Electro_593","","lGPL3","LGPL","Weak copyleft","https://github.com/DaFuqs/Spectrum","https://github.com/DaFuqs/Spectrum/issues","","0","","","","False","","589f92a09e616202305cc81b3681735a4e9bee85","v0.0.1-Alpha","3rc31Hgo","spectrum","Spectrum","LGPL-3.0-only","GNU Lesser General Public License v3.0 only","","Weak copyleft","https://modrinth.com/mod/spectrum","Match"
"SpectrumJEI-21.1.9+neoforge.jar","False","","NeoForge","spectrumjei, minecraft, jei, jeidrawables, spectrum, rei_plugin_compatibilities, emi","SpectrumJEI","21.1.9+neoforge","TheLMiffy1111","","LGPL-3.0-only","LGPL","Weak copyleft","https://www.curseforge.com/minecraft/mc-mods/spectrumjei","https://github.com/TheLMiffy1111/SpectrumJEI/issues","","0","","","","False","","3e78dc4365e035973892bcaa57e40443391bfbe2","v0.0.1-Alpha","8FtYXJhp","spectrumjei","SpectrumJEI","LGPL-3.0-only","GNU Lesser General Public License v3.0 only","","Weak copyleft","https://modrinth.com/mod/spectrumjei","Match"
"spiffyhud_neoforge_3.1.2_MC_1.21.1.jar","False","","NeoForge","spiffyhud, konkrete, fancymenu, neoforge, minecraft","SpiffyHUD","3.1.2","Keksuccino","","DSMSLv3 (DON'T SNATCH MA STUFF LICENSE v3)","DSMSLv3 (DON'T SNATCH MA STUFF LICENSE v3)","Custom - review manually","","","","0","","","","False","","3a134fad050b39eab0d98a120dac5d0386fd50c3","v0.0.1-Alpha","wtOPHICQ","spiffyhud","SpiffyHUD","LicenseRef-DSMSLv3","","https://github.com/Keksuccino/Spiffy-HUD/blob/main/LICENSE.md","Custom (LicenseRef)","https://modrinth.com/mod/spiffyhud","ModrinthCustom"
"stellaris-1.21-neoforge-1.4.25.jar","False","","NeoForge","stellaris, neoforge, minecraft, architectury, potentials, sky_aesthetics","Stellaris","1.4.25","The Stellaris Team","","CC BY-NC-SA 4.0","CC BY-NC-SA","CC (non-commercial)","","https://github.com/st0x0ef/Stellaris/issues","","0","","","","False","","d1d5801d054b7ba0b22ce2b35d8d4ec5a5e43401","v0.0.1-Alpha","ItTQpuBn","stellaris","Stellaris","CC-BY-NC-SA-4.0","Creative Commons Attribution Non Commercial Share Alike 4.0 International","","CC (non-commercial)","https://modrinth.com/mod/stellaris","Match"
"StorageDrawers-neoforge-1.21.1-13.11.4.jar","False","","NeoForge","storagedrawers, minecraft, neoforge","Storage Drawers","13.11.4","Texelsaur","","MIT","MIT","Permissive","https://minecraft.curseforge.com/projects/storagedrawers","https://github.com/jaquadro/StorageDrawers/issues","LICENSE","1","LICENSE","","","False","","b8e11e3d1fd63fd1a0d9277ec3f966c7e5cff385","v0.0.1-Alpha","guitPqEi","storagedrawers","Storage Drawers","MIT","MIT License","","Permissive","https://modrinth.com/mod/storagedrawers","Match"
"Structory_26.1_v1.3.16.jar","False","","NeoForge","structory, minecraft","Structory","1.3.16","Stardust Labs","Botany: Owner. Starmute: Developer. catter1: Maintainer.","Stardust Labs License","Stardust Labs License","Custom - review manually","https://www.stardustlabs.net/","https://github.com/Stardust-Labs-MC/Structory/issues","license.txt","1","license.txt","","","False","","ee48f145a3a09fdb3f492576cbc21ed26abc74bb","v0.0.1-Alpha","aKCwCJlY","structory","Structory","LicenseRef-Stardust-Labs-License","","https://github.com/Stardust-Labs-MC/license/blob/main/license.txt","Custom (LicenseRef)","https://modrinth.com/mod/structory","ModrinthCustom"
"Structory_Towers_26.1_v1.0.16.jar","False","","NeoForge","structory_towers, minecraft","Structory: Towers","1.0.16","Stardust Labs","Botany: Owner. Starmute: Developer. catter1: Maintainer.","Stardust Labs License","Stardust Labs License","Custom - review manually","https://www.stardustlabs.net/","https://github.com/Stardust-Labs-MC/Structory-Towers/issues","license.txt","1","license.txt","","","False","","ed22fe659cb3020f2e86b7619ce721714b9546be","v0.0.1-Alpha","j3FONRYr","structory-towers","Structory: Towers","LicenseRef-Stardust-Labs-License","","https://github.com/Stardust-Labs-MC/license/blob/main/license.txt","Custom (LicenseRef)","https://modrinth.com/mod/structory-towers","ModrinthCustom"
"structurize-1.0.832-1.21.1-snapshot.jar","False","","NeoForge","structurize, neoforge, minecraft, blockui, domum_ornamentum","Structurize","1.0.832-1.21.1-snapshot","LDT Team","Every coffee anyone ever drank!","GPL 3.0","GPL","Strong copyleft","https://minecolonies.com/","https://github.com/ldtteam/structurize/issues/new/choose","","0","","","","False","","96f0c0d236ac3bfb361cbb05d0b0c140fb77d3d5","v0.0.1-Alpha","","","","","","","","","NotOnModrinth"
"Super Factory Manager (SFM)-MC1.21.1-4.34.0.jar","False","","NeoForge","sfm, neoforge, minecraft, mekanism","Super Factory Manager (SFM)","4.34.0","TeamDman","","Mozilla Public License Version 2.0","MPL-2.0","Weak copyleft","","https://github.com/TeamDman/SuperFactoryManager/issues","","0","","","","False","","1c170062c486bd25a1161571b6c3cf9e6371611b","v0.0.1-Alpha","aecUorJQ","super-factory-manager","Super Factory Manager","MPL-2.0","Mozilla Public License 2.0","","Weak copyleft","https://modrinth.com/mod/super-factory-manager","Match"
"supermartijn642configlib-1.1.8-neoforge-mc1.21.jar","False","","NeoForge","supermartijn642configlib, neoforge, minecraft","SuperMartijn642's Config Library","1.1.8","SuperMartijn642","","All rights reserved","All Rights Reserved","ARR - check terms","https://www.curseforge.com/minecraft/mc-mods/supermartijn642s-config-lib","https://github.com/SuperMartijn642/SuperMartijn642sConfigLib/issues","","0","","","","False","","07452242e389975e8a88b97066f4bae6a4ebe574","v0.0.1-Alpha","LN9BxssP","supermartijn642s-config-lib","SuperMartijn642's Config Lib","LicenseRef-All-Rights-Reserved","","","ARR - check terms","https://modrinth.com/mod/supermartijn642s-config-lib","Match"
"supermartijn642corelib-1.1.21-neoforge-mc1.21.jar","False","","NeoForge","supermartijn642corelib, neoforge, minecraft","SuperMartijn642's Core Lib","1.1.21","SuperMartijn642","","All rights reserved","All Rights Reserved","ARR - check terms","https://www.curseforge.com/minecraft/mc-mods/supermartijn642s-core-lib","https://github.com/SuperMartijn642/SuperMartijn642sCoreLib/issues","","0","","","","False","","84802fbe1645de8caf61ccb07db6cf451e614f68","v0.0.1-Alpha","rOUBggPv","supermartijn642s-core-lib","SuperMartijn642's Core Lib","LicenseRef-All-Rights-Reserved","","","ARR - check terms","https://modrinth.com/mod/supermartijn642s-core-lib","Match"
"supplementaries-neoforge-1.21.1-3.7.4.jar","False","","NeoForge","supplementaries, neoforge, minecraft, moonlight, create, amendments, sodium","Supplementaries","1.21.1-3.7.4","MehVahdJukaar, Plantkillable","Put a book named 'credits' inside a notice board","Supplementaries Team License v.1.5","Supplementaries Team License v.1.5","Custom - review manually","","https://github.com/MehVahdJukaar/supplementaries/issues","LICENSE_Supplementaries.md","1","LICENSE_Supplementaries.md","","","False","","5760d4a60b539a94ef7a19ae17ccc22818979780","v0.0.1-Alpha","fFEIiSDQ","supplementaries","Supplementaries","LicenseRef-Supplementaries-Team-License","","https://github.com/MehVahdJukaar/Supplementaries-Team-License/blob/main/LICENSE.md","Custom (LicenseRef)","https://modrinth.com/mod/supplementaries","ModrinthCustom"
"TerraBlender-neoforge-1.21.1-4.1.0.8.jar","False","","NeoForge","terrablender, neoforge","TerraBlender","${file.jarVersion}","Adubbz","Joseph T. McQuigg","LGPLv3","LGPL","Weak copyleft","https://www.curseforge.com/minecraft/mc-mods/terrablender","https://github.com/Glitchfiend/TerraBlender/issues","","0","","","","False","","744394d979b422be560babf9df7a6800ede9ac5b","v0.0.1-Alpha","kkmrDlKT","terrablender","TerraBlender","LGPL-3.0-only","GNU Lesser General Public License v3.0 only","https://github.com/Glitchfiend/TerraBlender/blob/TB-1.19.3-2.1.x/LICENSE","Weak copyleft","https://modrinth.com/mod/terrablender","Match"
"tesseract-api-neoforge-1.12.13-1.21.1.jar","False","","NeoForge","tesseract_api, neoforge, modern_industrialization","Tesseract API","1.12.13-1.21.1","Swedz","","MIT","MIT","Permissive","https://github.com/Swedz/tesseract-neoforge","https://github.com/Swedz/tesseract-neoforge/issues","LICENSE","1","LICENSE","","","False","","b91a7915bdd4def97aaa1040b690e71858a766b3","v0.0.1-Alpha","pHNT1iyc","tesseract-api","Tesseract API","MIT","MIT License","","Permissive","https://modrinth.com/mod/tesseract-api","Match"
"tfmg-1.2.0.jar","False","","NeoForge","tfmg, neoforge, minecraft, create","Create: The Factory Must Grow","1.2.0","DrMangoTea, Pepa, Luna","","MIT","MIT","Permissive","","","","0","","","","False","","b520f3687f60a69eb265ff5b9a16759b9e124103","v0.0.1-Alpha","USgVjXsk","create-tfmg","Create: The Factory Must Grow","MIT","MIT License","","Permissive","https://modrinth.com/mod/create-tfmg","Match"
"the_bumblezone-7.15.0+1.21.1-neoforge.jar","False","","NeoForge","the_bumblezone","The Bumblezone","7.15.0+1.21.1-neoforge","TelepathicGrunt","Thanks to Commoble for suggesting this awesome name for this mod! Special thanks to all the Forge tutorials and debugging help from other modders to help make this mod possible!","MIT","MIT","Permissive","https://www.curseforge.com/projects/362479","https://github.com/TelepathicGrunt/Bumblezone/issues","LICENSE.txt; LICENSE_ASSETS.txt","2","LICENSE.txt","LICENSE_ASSETS.txt","","True","","94c3eca6360f65c641a3b869cc5be27ac4f3d1bd","v0.0.1-Alpha","38tpSycf","the-bumblezone","The Bumblezone - NeoForge/Forge","LicenseRef-All-Rights-Reserved","","","ARR - check terms","https://modrinth.com/mod/the-bumblezone","MISMATCH"
"The_Undergarden-1.21.1-0.9.6.jar","False","","NeoForge","undergarden, neoforge, minecraft","The Undergarden","0.9.6","quek","","MIT","MIT","Permissive","https://www.curseforge.com/minecraft/mc-mods/the-undergarden","https://github.com/quek04/The-Undergarden/issues","","0","","","","False","","75f1753eefa0b7b8e3afd7377deaf9fe71392476","v0.0.1-Alpha","Ejfl5qDL","the-undergarden","The Undergarden","LicenseRef-All-Rights-Reserved","","","ARR - check terms","https://modrinth.com/mod/the-undergarden","MISMATCH"
"theurgy_kubejs-1.21.1-neoforge-1.5.1.jar","False","","NeoForge","theurgy_kubejs, neoforge, theurgy, kubejs","Theurgy KubeJS","1.5.1","Kli Kli","See https://github.com/klikli-dev/theurgy-kubejs#licensing","MIT AND CC-BY-4.0","CC BY","CC (attribution)","https://www.curseforge.com/minecraft/mc-mods/theurgy-kubejs","https://github.com/klikli-dev/theurgy-kubejs/issues","","0","","","","False","","f65ff740fd866275c1e9b3e10c7bee895025bd5e","v0.0.1-Alpha","oXj2r26F","theurgy-kubejs","Theurgy KubeJS","MIT","MIT License","https://github.com/klikli-dev/theurgy-kubejs/blob/main/README.md#licensing","Permissive","https://modrinth.com/mod/theurgy-kubejs","MISMATCH"
"theurgy-1.21.1-neoforge-1.73.1.jar","False","","NeoForge","theurgy, neoforge, modonomicon, almostunified, geckolib, jei, jade","Theurgy","1.73.1","Kli Kli","See https://github.com/klikli-dev/theurgy#licensing","MIT AND CC-BY-4.0","CC BY","CC (attribution)","https://www.curseforge.com/minecraft/mc-mods/theurgy","https://github.com/klikli-dev/theurgy/issues","","0","","","","False","","8ce405ecd5e98c3e6b7d8aed2746e04c7e4d7b67","v0.0.1-Alpha","uOVMgoil","theurgy","Theurgy","MIT","MIT License","https://github.com/klikli-dev/theurgy#licensing","Permissive","https://modrinth.com/mod/theurgy","MISMATCH"
"titanium-1.21-4.0.43.jar","False","","NeoForge","titanium, neoforge","Titanium","${file.jarVersion}","TheCodedOne, Buuz135","","GNU LESSER GENERAL PUBLIC LICENSE","LGPL","Weak copyleft","","","LICENSE.txt; LICENSE.html","2","LICENSE.txt; LICENSE.html","","","False","","e2f62d1bcdd38dd91679a2114e9946d9415746ee","v0.0.1-Alpha","1Ro7m06l","titanium","Titanium","MIT","MIT License","","Permissive","https://modrinth.com/mod/titanium","MISMATCH"
"ToughAsNails-neoforge-1.21.1-10.1.0.13.jar","False","","NeoForge","toughasnails, neoforge, glitchcore, sereneseasons","Tough As Nails","10.1.0.13","Adubbz, Forstride","","All Rights Reserved","All Rights Reserved","ARR - check terms","https://www.curseforge.com/minecraft/mc-mods/tough-as-nails","https://github.com/Glitchfiend/ToughAsNails/issues","","0","","","","False","","38046bbfcd35cb1eb2bd17d9a9c3428b9750a82a","v0.0.1-Alpha","ge1sOdFH","tough-as-nails","Tough As Nails","LicenseRef-All-Rights-Reserved","","","ARR - check terms","https://modrinth.com/mod/tough-as-nails","Match"
"towntalk-1.2.0.jar","False","","NeoForge","towntalk, neoforge, minecraft","Towntalk","1.2.0","LDTTeam","","All Rights Reserved","All Rights Reserved","ARR - check terms","","","","0","","","","False","","6866d898938bdde1a17fadee16983c0c6071eac6","v0.0.1-Alpha","","","","","","","","","NotOnModrinth"
"trashcans-1.0.18c-neoforge-mc1.21.jar","False","","NeoForge","trashcans, neoforge, minecraft, supermartijn642corelib, supermartijn642configlib","Trash Cans","1.0.18+c","SuperMartijn642","","All rights reserved","All Rights Reserved","ARR - check terms","https://www.curseforge.com/minecraft/mc-mods/trash-cans","https://github.com/SuperMartijn642/TrashCans/issues","","0","","","","False","","8e853e0784b01b36b4503ef5599be2724be74b07","v0.0.1-Alpha","4QrnfueM","trash-cans","Trash Cans","LicenseRef-All-Rights-Reserved","","","ARR - check terms","https://modrinth.com/mod/trash-cans","Match"
"trashslot-neoforge-1.21.1-21.1.11.jar","False","","NeoForge","trashslot, neoforge, minecraft, balm","TrashSlot","21.1.11","BlayTheNinth","BlayTheNinth","All Rights Reserved","All Rights Reserved","ARR - check terms","https://mods.twelveiterations.com/minecraft/trashslot","https://github.com/TwelveIterations/TrashSlot/issues","LICENSE_TrashSlot","1","LICENSE_TrashSlot","","","False","","ce09d0128e6a7d225e731e1307f9c1deddac209a","v0.0.1-Alpha","vRYk0bv7","trashslot","TrashSlot","LicenseRef-All-Rights-Reserved","","https://mods.twelveiterations.com/permissions","ARR - check terms","https://modrinth.com/mod/trashslot","Match"
"TravelersTitles-1.21.1-NeoForge-5.1.3.jar","False","","NeoForge","travelerstitles, minecraft, neoforge, yungsapi","Traveler's Titles","1.21.1-NeoForge-5.1.3","YUNGNICKYOUNG","Thanks so much to all my patrons!","LGPLv3","LGPL","Weak copyleft","https://www.curseforge.com/minecraft/mc-mods/travelers-titles-neoforge","https://github.com/yungnickyoung/Travelers-Titles","LICENSE_TravelersTitles","1","LICENSE_TravelersTitles","","","False","","166cba4d367c6dd103d1d5dcab7a31174bec799e","v0.0.1-Alpha","JtifUr64","travelers-titles","Traveler's Titles","LGPL-3.0-only","GNU Lesser General Public License v3.0 only","","Weak copyleft","https://modrinth.com/mod/travelers-titles","Match"
"treetap-1.21.1-0.4.6.jar","False","","NeoForge","treetap, neoforge, minecraft","Tree Tap","1.21.1-0.4.6","LobsterJonn","","All Rights Reserved","All Rights Reserved","ARR - check terms","","","","0","","","","False","","d7423d6ac17c8298546261e6e210cafa2fb5ff79","v0.0.1-Alpha","","","","","","","","","NotOnModrinth"
"trmt-0.5.1-1.21.1-neoforge.jar","False","","NeoForge","trmt, neoforge, minecraft","The Roads More Travelled","0.5.1-1.21.1-neoforge","milkucha","","CC-BY-NC-4.0","CC BY-NC","CC (non-commercial)","","","","0","","","","False","","3d2a0b7c28390a8ebe590945aea9fa1208d88c36","v0.0.1-Alpha","74oZhrEe","the-roads-more-travelled","The Roads More Travelled [TRMT]","CC-BY-NC-4.0","Creative Commons Attribution Non Commercial 4.0 International","","CC (non-commercial)","https://modrinth.com/mod/the-roads-more-travelled","Match"
