"File","Nested","ContainerJar","Loader","ModIds","DisplayName","Version","Authors","Credits","LicenseDeclared","LicenseNormalized","LicenseCategory","Homepage","IssueTracker","BundledLicenseFiles","Sha1","PackVersion"
"treetap-1.21.1-0.4.6.jar","False","","NeoForge","treetap, neoforge, minecraft","Tree Tap","1.21.1-0.4.6","LobsterJonn","","All Rights Reserved","All Rights Reserved","ARR - check terms","","","","d7423d6ac17c8298546261e6e210cafa2fb5ff79","v0.0.1-Alpha"
"trmt-0.5.1-1.21.1-neoforge.jar","False","","NeoForge","trmt, neoforge, minecraft","The Roads More Travelled","0.5.1-1.21.1-neoforge","milkucha","","CC-BY-NC-4.0","CC BY-NC","CC (non-commercial)","","","","3d2a0b7c28390a8ebe590945aea9fa1208d88c36","v0.0.1-Alpha"
"Tropicraft-9.8.1.jar","False","","NeoForge","tropicraft, neoforge, minecraft","Tropicraft","9.8.1","Cojomax99, Corosus, tterrag","Mr_okushama, MrRube, newthead, pablomittens, fotoply, and others who have contributed over the years <3","Mozilla Public License Version 2.0","MPL-2.0","Weak copyleft","https://tropicraft.net","https://github.com/Tropicraft/Tropicraft/issues","","9ecbd957f3c5fe0adfd4f3f533700ae57cba8720","v0.0.1-Alpha"
"twilightforest-1.21.1-4.8.3345-universal.jar","False","","NeoForge","twilightforest, neoforge, minecraft","The Twilight Forest","4.8.3345","Benimatic, AtomicBlom, Drullkus, Killer_Demon, quadraxis, Tamaized, williewillus, Andromander, GizmoTheMoonPig, jodlodi, SleepyHorse","By Benimatic (Ben Mazur)","GNU LESSER GENERAL PUBLIC LICENSE Version 2.1","GNU LESSER GENERAL PUBLIC LICENSE Version 2.1","Custom - review manually","https://www.curseforge.com/minecraft/mc-mods/the-twilight-forest","https://github.com/TeamTwilight/twilightforest/issues","","9cfd4154928433e2f1f6cfc3deb48c284debb580","v0.0.1-Alpha"
"UniLib-1.2.1+1.21.1-neoforge.jar","False","","NeoForge","unilib, neoforge, minecraft","UniLib","1.2.1","CDAGaming","","MIT","MIT","Permissive","https://www.curseforge.com/minecraft/mc-mods/unilib","https://gitlab.com/CDAGaming/UniLib/issues","","4833a5685125ece15fed1108a5a7064527dc9d69","v0.0.1-Alpha"
"universalgrid-neoforge-1.21.1-0.3.2.jar","False","","NeoForge","universalgrid, refinedstorage_quartz_arsenal, refinedstorage","Universal Grid","1.21.1-0.3.2","Ultramega","","MIT","MIT","Permissive","https://www.curseforge.com/minecraft/mc-mods/universal-grid","https://github.com/starforcraft/Universal-Grid/issues","","eb1ce26776649de464ac4f810810c13294d9e6d2","v0.0.1-Alpha"
"uranus-2.4.1-1.21.1-neoforge.jar","False","","NeoForge","uranus, neoforge, minecraft, architectury","Uranus","2.4.1","IAFEnvoy","","LGPL-3.0","LGPL","Weak copyleft","","https://github.com/IAFEnvoy/Uranus/issues","","2d689d2d9e5861ea0a382a459fa8fb0a3e4b5091","v0.0.1-Alpha"
"utilitarian-1.21.1-0.13.15.jar","False","","NeoForge","utilitarian, neoforge, minecraft","Utilitarian","1.21.1-0.13.15","LobsterJonn","","All Rights Reserved","All Rights Reserved","ARR - check terms","","","","c64bf9b32edd80af141cccbe346988801897a8c1","v0.0.1-Alpha"
"valhelsia_core-neoforge-1.21.1-1.1.4.jar","False","","NeoForge","valhelsia_core, neoforge, minecraft","Valhelsia Core","1.1.4","","","All Rights Reserved","All Rights Reserved","ARR - check terms","","","","018cfbf150953b9f23923e6d6c760f102583b28f","v0.0.1-Alpha"
"vampire_spells_addon-neoforge-1.21.1-0.0.6.jar","False","","NeoForge","vampire_spells_addon, neoforge, minecraft, vampirism, irons_spellbooks","Vampire Spells Addon","1.21.1-0.0.6","xsharov","Based on Iron's Spells 'n Spellbooks by Iron431 and Vampirism by maxanier & cheaterpaul","MIT","MIT","Permissive","https://github.com/xsharov/VampireSpellsAddon","https://github.com/xsharov/VampireSpellsAddon/issues","","32ea6d5f0e4efc95ac727da2d8d7f65a6c411eca","v0.0.1-Alpha"
"VampiresDelight-1.21.1-0.1.12b.jar","False","","NeoForge","vampiresdelight, neoforge, minecraft, vampirism, farmersdelight","Vampire's Delight","0.1.12b","GridExpert","- Cheaterpaul (Vampirism and code assistance)
    - Maxanier (Vampirism)
    - Vectorwing (Farmer's Delight)
    - Lunofe/Zin (code and balance)
    - HidekiHrk (code)
Translators:
    - DimensionPainter (Russian)
    - Cursed Shadow (French)
    - stairs (Chinese)","MIT","MIT","Permissive","https://github.com/TheGridExpert/VampiresDelight","https://github.com/TheGridExpert/VampiresDelight/issues","","cea638061c8edfcba42e2b39e8c6af5a835bb8f6","v0.0.1-Alpha"
"VampiresNeedUmbrellas-1.21.1-1.0.3.jar","False","","NeoForge","vampiresneedumbrellas, neoforge, vampirism, curios","Vampires Need Umbrellas","1.0.3","focamacho","","MIT-1.0","MIT","Permissive","","","","80b0bde4bb57fc3109585232df348e1820277d1b","v0.0.1-Alpha"
"vampirism_integrations-1.21.1-1.10.2.jar","False","","NeoForge","vampirism_integrations, neoforge, vampirism","Vampirism Integrations","1.10.2","Maxanier","","LGPL-3.0","LGPL","Weak copyleft","https://vampirism.dev","https://github.com/TeamLapen/VampirismIntegrations/issues","","d0f3a4378aea64c1abf352b0846400d075fdcced","v0.0.1-Alpha"
"Vampirism-1.21-1.10.12.jar","False","","NeoForge","vampirism, neoforge, teamlapenlib, guideapi-vp, jei","Vampirism | Teamlapen Library","1.10.12","maxanier, cheaterpaul","- 1LiterZinalco (triage/textures/models)
     - TheRebelT (textures)
     - TinkerHatWill (textures)
     - Alis (textures)
     - dimensionpainter (textures)
     - S_olace (textures)
     - Mistadon (code/models)
     - wildbill22 (code)
     - LRA_10 (models/textures)
     - Oreo365 (models)
     - Slippingchip400 (models)
     - Йода (textures)
     - XxKidDowdallxX (texture)
     - F_Spade (textures)
     - Matheo (lore)
     - cournualllama2 (lore)
     - special_krab (lore)
     - Random (textures/models)
     - Shumnik (textures/models)
     - BugraaK (textures/models)
     - MrVityaTrash (textures)
     - FrostedOver (textures)
     - Grid (textures/models/structures)
     - T_Corvus (textures)
     - freesound.org (sounds)
     - freeSFX.co.uk (sounds)","LGPL-3.0","LGPL","Weak copyleft","https://vampirism.dev","https://github.com/TeamLapen/Vampirism/issues","","757d63a771a59f30367a9d4b7f8efd9ef0e190dd","v0.0.1-Alpha"
"variantsandventures-neoforge-1.0.26+mc1.21.1.jar","False","","NeoForge","variantsandventures, neoforge, minecraft, yet_another_config_lib_v3, resourcefullib","Variants&Ventures","1.0.26","Faboslav","","CC-BY-NC-ND-4.0","CC BY-NC","CC (non-commercial)","https://github.com/Faboslav/variants-and-ventures","https://github.com/Faboslav/variants-and-ventures/issues","","7c4dff6d6f9f472edfc25813c920742d5e382ee0","v0.0.1-Alpha"
"VisualWorkbench-v21.1.1-1.21.1-NeoForge.jar","False","","NeoForge","visualworkbench, neoforge, minecraft, puzzleslib","Visual Workbench","21.1.1","Fuzs","","MPL-2.0","MPL-2.0","Weak copyleft","https://github.com/Fuzss/visualworkbench","https://github.com/Fuzss/visualworkbench/issues","LICENSE-ASSETS.md; LICENSE.md","74941456944461f39b10504ec9aed8c1e0fb7276","v0.0.1-Alpha"
"voltaic-1.21.1-1.0.11.jar","False","","NeoForge","voltaic","Voltaic","1.0.11","aurilisdev, skip999","Thanks to all contributors. Roi Pasteque, FITFC, Quarkrus, JSBurger, 9thCore, goshante.","AURILISDEV LICENSE","AURILISDEV LICENSE","Custom - review manually","https://github.com/aurilisdev/Electrodynamics","https://github.com/aurilisdev/Electrodynamics/issues","","5dab7e21a80aca4375dacbe64a03c5de8a721802","v0.0.1-Alpha"
"waveycapes-neoforge-1.10.2-mc1.21.1.jar","False","","NeoForge","waveycapes, minecraft, neoforge","WaveyCapes","1.10.2","tr7zw","","tr7zw Protective License","tr7zw Protective License","Custom - review manually","https://modrinth.com/mod/wavey-capes","https://github.com/tr7zw/WaveyCapes/issues","LICENSE","550ef51a41ec455eb770a01e403cce66165326da","v0.0.1-Alpha"
"waystones-neoforge-1.21.1-21.1.37.jar","False","","NeoForge","waystones, neoforge, minecraft, balm","Waystones","21.1.37","BlayTheNinth","BlayTheNinth","All Rights Reserved","All Rights Reserved","ARR - check terms","https://mods.twelveiterations.com/minecraft/waystones","https://github.com/TwelveIterations/Waystones/issues","LICENSE_Waystones","ffada9b8b212102d7bdd006f773ac0b29c5b815c","v0.0.1-Alpha"
"Werewolves-1.21-2.0.3.3.jar","False","","NeoForge","werewolves, neoforge, vampirism","Werewolves","2.0.3.3","cheaterpaul","RebelT (models/textures), Maxanier (vampirism), 1LiterZinalco (models) Йода (textures), CritterCarnival (textures), Talonerd (textures), https://freesound.org (sounds), Mike (testing/ideas), LilCatGod (testing/ideas)","LGPL-3.0","LGPL","Weak copyleft","https://werewolves.dev","https://github.com/TeamLapen/Werewolves/issues","","12a400d50c6e2afdcd96caf73cb80d37877147c8","v0.0.1-Alpha"
"wirelesschargers-1.0.9a-neoforge-mc1.21.jar","False","","NeoForge","wirelesschargers, neoforge, minecraft, supermartijn642corelib, supermartijn642configlib","Wireless Chargers","1.0.9+a","SuperMartijn642","","All rights reserved","All Rights Reserved","ARR - check terms","https://www.curseforge.com/minecraft/mc-mods/wireless-chargers","https://github.com/SuperMartijn642/WirelessChargers/issues","","129e88001446f07d8d7c790d169f26814346befb","v0.0.1-Alpha"
"witchery-0.4.22.jar","False","","NeoForge","witchery, neoforge, minecraft, kotlinforforge, modonomicon","Witchery","0.4.22","mrsterner","","All Rights Reserved","All Rights Reserved","ARR - check terms","","","","a988adcb98903736d80b76f248a1e9e7fa60a625","v0.0.1-Alpha"
"xaerominimap-neoforge-1.21.1-26.4.2.jar","False","","NeoForge","xaerominimap, neoforge, minecraft, openpartiesandclaims, xaeroworldmap, xaerolib","Xaero's Minimap","26.4.2","xaero96","","All Rights Reserved","All Rights Reserved","ARR - check terms","","https://www.curseforge.com/minecraft/mc-mods/xaeros-minimap/issues","LICENSE_xaerohud","21b3232e62dabcbb5bf28866481e8de2c0ccb780","v0.0.1-Alpha"
"xaerotrainmap-1.0.0.jar","False","","NeoForge","xaerotrainmap, neoforge, minecraft, xaeroworldmap, create","Xaero Train Map","1.0.0","1Foxy2","","mit","MIT","Permissive","https://modrinth.com/project/xaero-train-map","https://github.com/1foxy2/xaero-train-map/issues","","4b9d3a53247b2f3977e32b246be5aeb131504eae","v0.0.1-Alpha"
"xaeroworldmap-neoforge-1.21.1-1.44.2.jar","False","","NeoForge","xaeroworldmap, neoforge, minecraft, openpartiesandclaims, xaerominimap, xaerobetterpvp, xaerolib","Xaero's World Map","1.44.2","xaero96","","All Rights Reserved","All Rights Reserved","ARR - check terms","","","","beea95c1a2ca78e1a6ca0a0ddc7770672101fb60","v0.0.1-Alpha"
"xnet-1.21-7.0.7.jar","False","","NeoForge","xnet, neoforge, mcjtylib, rftoolsbase","XNet","${file.jarVersion}","McJty","","MIT License https://github.com/McJtyMods/XNet/blob/1.21_neo/LICENCE","MIT","Permissive","http://github.com/McJtyMods/XNet/","http://github.com/McJtyMods/XNet/issues","","3ee807801ee484ee06d53d0bdb9ed85a6f10abf5","v0.0.1-Alpha"
"xtonesreworked-1.1.1-1.21.1.jar","False","","NeoForge","xtonesreworked, neoforge, minecraft","XTones Reworked","1.1.1-1.21.1","TobsenD","","MIT","MIT","Permissive","","","","2daa001d39b43ba379991b944e022ab365c74cfd","v0.0.1-Alpha"
"xycraft_core-0.7.53-all.jar","False","","NeoForge","xycraft_core, neoforge, minecraft","XyCraft Core","0.7.53","Soaryn","Thanks to Amadornes for being such a massive help","All rights reserved","All Rights Reserved","ARR - check terms","","https://github.com/Soaryn/XyCraftTracker/issues","","c734345c9c5eff8f50551a344fff6b5f1c14c6e7","v0.0.1-Alpha"
"xycraft_machines-0.7.53.jar","False","","NeoForge","xycraft_machines, neoforge, minecraft, xycraft_core, xycraft_world","XyCraft Machines","0.7.53","Soaryn","Thanks to Amadornes for being such a massive help","All rights reserved","All Rights Reserved","ARR - check terms","","https://github.com/Soaryn/XyCraftTracker/issues","","db40db00830c67a33ac48c1dd9617f67069b22b4","v0.0.1-Alpha"
"xycraft_override-0.7.53.jar","False","","NeoForge","xycraft_override, neoforge, minecraft, xycraft_core, xycraft_world","XyCraft Override","0.7.53","Soaryn","Thanks to Amadornes for being such a massive help","All rights reserved","All Rights Reserved","ARR - check terms","","https://github.com/Soaryn/XyCraftTracker/issues","","0fe04397966d3a6a04fd65b6d55a8e6b5623b7be","v0.0.1-Alpha"
"xycraft_world-0.7.53.jar","False","","NeoForge","xycraft_world, neoforge, minecraft, xycraft_core","XyCraft World","0.7.53","Soaryn","Thanks to Amadornes for being such a massive help; Kryppers for providing the logos as well as various sprite art!","All rights reserved","All Rights Reserved","ARR - check terms","","https://github.com/Soaryn/XyCraftTracker/issues","","100aed4d7cc9f10aa21f3571d9c367a4bd44cf6f","v0.0.1-Alpha"
"yet_another_config_lib_v3-3.8.2+1.21.1-neoforge.jar","False","","NeoForge","yet_another_config_lib_v3, neoforge, minecraft","YetAnotherConfigLib","3.8.2+1.21.1-neoforge","isXander","","LGPL-3.0-or-later","LGPL","Weak copyleft","","","","fe270c9f6e0a8142cf316944087f5109cef08bbb","v0.0.1-Alpha"
"YungsApi-1.21.1-NeoForge-5.1.6.jar","False","","NeoForge","yungsapi, minecraft, neoforge","YUNG's API","1.21.1-NeoForge-5.1.6","YUNGNICKYOUNG","Thanks so much to all my patrons!","LGPLv3","LGPL","Weak copyleft","https://www.curseforge.com/minecraft/mc-mods/yungs-api-neoforge","https://github.com/yungnickyoung/YUNGs-Api/issues","LICENSE_YungsApi","e1c394779fb9e038e4f7a1b4558d0432607d263b","v0.0.1-Alpha"
"YungsBetterDesertTemples-1.21.1-NeoForge-4.1.5.jar","False","","NeoForge","betterdeserttemples, minecraft, neoforge, yungsapi","YUNG's Better Desert Temples","1.21.1-NeoForge-4.1.5","YUNGNICKYOUNG, Tera","Thanks so much to all my patrons!","LGPLv3","LGPL","Weak copyleft","https://www.curseforge.com/minecraft/mc-mods/yungs-better-desert-temples-neoforge","https://github.com/yungnickyoung/YUNGs-Better-Desert-Temples/issues","LICENSE_YungsBetterDesertTemples","90529257dbd92558998c65178294bc7b2fd16a64","v0.0.1-Alpha"
"YungsBetterDungeons-1.21.1-NeoForge-5.1.4.jar","False","","NeoForge","betterdungeons, minecraft, neoforge, yungsapi","YUNG's Better Dungeons","1.21.1-NeoForge-5.1.4","YUNGNICKYOUNG, Acarii","Thanks so much to all my patrons!","LGPLv3","LGPL","Weak copyleft","https://www.curseforge.com/minecraft/mc-mods/yungs-better-dungeons-neoforge","https://github.com/yungnickyoung/YUNGs-Better-Dungeons/issues","LICENSE_YungsBetterDungeons","73a660c13063450e555e5e2c015ae24d606b32b4","v0.0.1-Alpha"
"YungsBetterEndIsland-1.21.1-NeoForge-3.1.2.jar","False","","NeoForge","betterendisland, minecraft, neoforge, yungsapi","YUNG's Better End Island","1.21.1-NeoForge-3.1.2","YUNGNICKYOUNG, Acarii","Thanks so much to all my patrons!","LGPLv3","LGPL","Weak copyleft","https://www.curseforge.com/minecraft/mc-mods/yungs-better-end-island-neoforge","https://github.com/yungnickyoung/YUNGs-Better-End-Island/issues","LICENSE_YungsBetterEndIsland","832f2c17425debe74a9f267f4136f1a0f0221d19","v0.0.1-Alpha"
"YungsBetterJungleTemples-1.21.1-NeoForge-3.1.2.jar","False","","NeoForge","betterjungletemples, minecraft, neoforge, yungsapi","YUNG's Better Jungle Temples","1.21.1-NeoForge-3.1.2","YUNGNICKYOUNG, Tera","Thanks so much to all my patrons!","LGPLv3","LGPL","Weak copyleft","https://www.curseforge.com/minecraft/mc-mods/yungs-better-jungle-temples-neoforge","https://github.com/yungnickyoung/YUNGs-Better-Jungle-Temples/issues","LICENSE_YungsBetterJungleTemples","d6b7ce6cf351b09cbd23147ff166c35cfdc572e8","v0.0.1-Alpha"
"YungsBetterMineshafts-1.21.1-NeoForge-5.1.1.jar","False","","NeoForge","bettermineshafts, minecraft, neoforge, yungsapi","YUNG's Better Mineshafts","1.21.1-NeoForge-5.1.1","YUNGNICKYOUNG","Thanks so much to all my patrons!","LGPLv3","LGPL","Weak copyleft","https://www.curseforge.com/minecraft/mc-mods/yungs-better-mineshafts-neoforge","https://github.com/yungnickyoung/YUNGs-Better-Mineshafts/issues","LICENSE_YungsBetterMineshafts","6a14e1d8201f068ca87ef8333e471c5378955906","v0.0.1-Alpha"
"YungsBetterNetherFortresses-1.21.1-NeoForge-3.1.5.jar","False","","NeoForge","betterfortresses, minecraft, neoforge, yungsapi","YUNG's Better Nether Fortresses","1.21.1-NeoForge-3.1.5","YUNGNICKYOUNG, Acarii","Thanks so much to all my patrons!","LGPLv3","LGPL","Weak copyleft","https://www.curseforge.com/minecraft/mc-mods/yungs-better-nether-fortresses-neoforge","https://github.com/yungnickyoung/YUNGs-Better-Fortresses/issues","LICENSE_YungsBetterNetherFortresses","4061ece2141475227646649046fc14c2da505922","v0.0.1-Alpha"
"YungsBetterOceanMonuments-1.21.1-NeoForge-4.1.2.jar","False","","NeoForge","betteroceanmonuments, minecraft, neoforge, yungsapi","YUNG's Better Ocean Monuments","1.21.1-NeoForge-4.1.2","YUNGNICKYOUNG, Tera","Thanks so much to all my patrons!","LGPLv3","LGPL","Weak copyleft","https://www.curseforge.com/minecraft/mc-mods/yungs-better-ocean-monuments-neoforge","https://github.com/yungnickyoung/YUNGs-Better-Ocean-Monuments/issues","LICENSE_YungsBetterOceanMonuments","fba629defdb92ad99ec4f411895afb6e19555a18","v0.0.1-Alpha"
"YungsBetterStrongholds-1.21.1-NeoForge-5.1.3.jar","False","","NeoForge","betterstrongholds, minecraft, neoforge, yungsapi","YUNG's Better Strongholds","1.21.1-NeoForge-5.1.3","YUNGNICKYOUNG, Acarii","Thanks so much to all my patrons!","LGPLv3","LGPL","Weak copyleft","https://www.curseforge.com/minecraft/mc-mods/yungs-better-strongholds-neoforge","https://github.com/yungnickyoung/YUNGs-Better-Strongholds/issues","LICENSE_YungsBetterStrongholds","5d06a5850af7c577612d4592706a8e156bbe1cbf","v0.0.1-Alpha"
"YungsBetterWitchHuts-1.21.1-NeoForge-4.1.1.jar","False","","NeoForge","betterwitchhuts, minecraft, neoforge, yungsapi","YUNG's Better Witch Huts","1.21.1-NeoForge-4.1.1","YUNGNICKYOUNG, Acarii","Thanks so much to all my patrons!","LGPLv3","LGPL","Weak copyleft","https://www.curseforge.com/minecraft/mc-mods/yungs-better-witch-huts-neoforge","https://github.com/yungnickyoung/YUNGs-Better-Witch-Huts/issues","LICENSE_YungsBetterWitchHuts","bbf6c91f4a2829c58bc024eaaab821986bc93de6","v0.0.1-Alpha"
"YungsBridges-1.21.1-NeoForge-5.1.1.jar","False","","NeoForge","yungsbridges, minecraft, neoforge, yungsapi","YUNG's Bridges","1.21.1-NeoForge-5.1.1","YUNGNICKYOUNG","Thanks so much to all my patrons!","LGPLv3","LGPL","Weak copyleft","https://www.curseforge.com/minecraft/mc-mods/yungs-bridges-neoforge","https://github.com/yungnickyoung/YUNGs-Bridges/issues","LICENSE_YungsBridges","18099c2d54acd16bb8ab90a66f40fa16496d065e","v0.0.1-Alpha"
"ZeroCore2-1.21.1-2.4.9.jar","False","","NeoForge","zerocore, minecraft, neoforge","Zero CORE 2","1.21.1-2.4.9","ZeroNoRyouki","","All rights reserved","All Rights Reserved","ARR - check terms","https://www.curseforge.com/minecraft/mc-mods/zerocore","https://github.com/ZeroNoRyouki/ZeroCore2/issues","LICENSE.txt","c7e7f135039df964a704245d05ca41ff2df2f496","v0.0.1-Alpha"
"Zeta-1.1-40.jar","False","","NeoForge","zeta, neoforge","Zeta","1.1-40","Vazkii, quat, IThundxr, Siuol, wiresegal, MehVahdJukaar","","https://github.com/VazkiiMods/Zeta/blob/master/LICENSE.md","https://github.com/VazkiiMods/Zeta/blob/master/LICENSE.md","Custom (URL)","","https://github.com/VazkiiMods/Zeta","","72f6efe421cfc0547c774ae8241d727b7d996754","v0.0.1-Alpha"
